Codibge7;acidente;homicidio;suicidio;indeterminado;veiculos;h_legal
3304607;0;5;0;0;1;0
3136504;0;0;1;0;2;0
2511806;0;2;0;0;2;0
2917904;0;3;0;0;0;0
4124020;0;0;0;0;15;0
2206407;0;2;0;0;2;0
4202206;2;1;0;0;2;0
1716208;1;0;1;1;3;0
3145356;0;5;1;0;1;0
2924652;0;1;0;0;3;0
2206605;1;0;1;0;4;0
3125952;0;1;1;0;4;0
3132909;2;0;1;0;1;0
5100409;1;1;2;1;4;0
1101203;0;0;0;1;1;0
5205802;2;1;1;0;6;0
2927903;1;1;0;0;3;0
5003488;1;1;0;0;2;0
3151107;0;0;0;3;0;0
5004106;0;3;0;0;4;0
2905107;0;0;0;0;0;0
2919306;7;0;0;0;3;0
3141603;1;1;0;0;0;0
2930006;2;0;5;0;1;0
4117255;1;1;0;0;3;0
2406700;1;1;1;0;2;0
1716604;1;2;0;0;5;0
3151602;2;1;0;0;4;0
3117801;1;0;0;0;0;0
2902252;0;2;1;1;10;0
5108006;0;4;1;0;5;0
3550001;0;1;1;0;1;0
3161809;0;0;0;3;5;0
2306801;0;7;0;0;3;0
4215455;6;1;1;0;5;0
2204402;1;1;0;0;3;0
3204807;4;1;1;2;6;0
2911659;0;0;0;0;1;0
2929404;0;2;1;0;0;0
3543709;2;0;0;0;2;0
3152303;0;1;0;0;1;0
1703008;1;4;0;0;1;0
4123402;0;1;0;0;6;0
1400456;2;0;1;0;6;0
4210001;0;0;1;0;4;0
2407500;0;1;0;0;3;0
2111904;1;2;2;0;0;0
4207908;2;2;0;0;2;0
4321006;1;0;3;0;5;0
5105002;0;2;1;0;1;0
3107901;0;2;0;0;2;0
1502764;0;2;2;0;3;0
3117900;2;0;1;0;0;0
3548609;1;0;0;2;0;0
2206100;0;0;0;0;0;0
4116059;0;2;7;1;3;0
2403509;0;0;0;0;0;0
1720200;0;1;0;0;0;0
2301257;0;1;0;0;3;0
2916302;1;6;0;0;5;0
2300101;0;1;0;0;3;0
4206405;2;2;2;0;3;0
2920809;1;2;0;1;4;0
2921450;0;0;0;0;1;0
1101005;0;0;0;1;0;0
2201150;0;0;0;0;9;2
2105963;0;0;0;0;1;0
2505709;0;2;0;0;0;0
5218607;0;1;2;0;7;0
4314704;1;7;6;2;1;0
4111209;0;2;0;0;7;0
2510105;0;1;3;1;1;0
3124906;0;0;0;1;2;0
2921906;1;1;0;0;1;0
3166808;0;3;0;0;3;0
3158003;0;0;1;1;2;0
5204102;0;2;0;0;3;0
4315107;0;0;1;1;1;0
3165008;0;0;0;0;3;0
2509909;1;2;2;0;0;0
3544905;0;0;0;0;4;0
3171808;0;0;0;1;3;0
5213756;0;3;0;1;17;0
3544202;0;0;0;0;2;0
3503604;2;0;0;0;1;0
2701100;4;4;0;0;1;0
2102408;0;0;0;0;0;0
4124806;1;1;1;0;2;0
4203709;0;0;1;0;6;0
2608255;2;6;0;0;4;0
4208708;1;1;2;0;0;0
4204707;0;0;0;0;3;1
2911303;1;1;1;0;1;0
4110805;2;0;1;0;7;0
3539004;0;0;0;0;2;0
5107859;1;0;0;0;0;0
2104305;0;0;0;0;0;0
4206207;1;0;0;0;5;0
1702406;0;1;0;0;1;0
3164506;0;1;0;0;0;0
1101609;1;3;0;1;2;0
2103901;0;0;0;0;5;0
5212808;0;0;0;0;8;0
2414506;1;7;2;0;1;0
2911006;1;1;1;2;8;0
4205308;0;0;2;0;4;0
3516903;2;1;2;0;5;0
3517208;0;0;1;0;0;0
2923035;0;0;0;0;1;0
2205102;0;0;2;0;0;0
4121802;6;1;1;0;1;0
5106299;1;0;0;0;3;0
1714880;0;4;1;0;5;0
3131802;1;2;0;0;0;0
5208400;0;3;0;0;7;0
2102754;1;0;0;1;9;0
4218905;0;1;0;0;2;0
1303957;3;2;0;0;0;0
2109304;0;2;0;0;0;0
2904506;1;3;1;1;1;0
2414803;1;3;1;0;0;0
4308300;1;4;4;0;0;0
3532603;1;0;0;0;2;5
2105807;0;0;0;0;0;0
2907707;1;0;0;0;9;2
4112801;0;0;3;0;8;0
3130051;0;0;0;0;1;0
5106778;2;1;0;1;0;0
2509008;0;2;0;1;0;0
2203206;0;0;3;0;3;0
3517000;1;0;0;0;2;0
2100501;1;1;1;1;1;0
3556602;0;0;1;0;1;0
2300507;0;0;0;0;2;0
1600154;0;0;0;0;1;0
3506300;1;0;0;0;0;0
2604304;0;2;0;0;1;0
5007703;4;3;3;0;3;0
1302207;0;1;0;1;0;0
2502409;0;1;2;0;1;0
3116159;0;0;0;0;3;0
2111052;0;0;0;1;0;0
3203163;0;0;0;1;1;0
2412906;0;0;1;0;2;0
3553005;0;0;0;0;1;0
4120507;2;0;2;0;5;0
3125903;0;2;1;0;2;0
2400307;0;0;0;0;0;0
3536000;2;0;2;0;1;0
3124500;1;0;0;0;0;0
2923902;0;10;0;0;0;0
4301636;1;2;0;2;1;0
2900504;0;0;0;0;0;0
3506805;2;2;2;0;6;0
3151305;1;1;1;1;2;0
5216403;0;0;0;0;2;0
3202256;5;3;0;1;3;0
2800407;1;2;0;0;4;0
3203106;3;0;1;0;3;0
2702504;2;2;1;0;3;0
3202900;4;3;1;3;3;0
3165552;0;2;1;0;2;0
3109105;0;0;0;0;0;0
3519402;0;0;0;0;4;0
4320206;0;2;2;0;7;0
2917334;1;1;0;0;1;0
2706109;0;2;0;0;2;0
3154200;2;0;2;2;1;0
2402709;1;0;0;0;1;0
4215109;0;1;5;1;9;0
2702009;0;2;0;0;0;0
3114006;0;0;2;0;1;0
3301603;0;2;1;1;2;0
5103700;2;1;0;1;2;0
2105922;1;0;0;1;2;0
3535101;1;1;1;0;4;0
5002001;1;3;0;0;4;0
2111789;0;0;0;0;0;0
1400159;1;2;4;2;4;0
4110201;2;3;1;0;0;0
2202406;2;0;0;0;1;0
2708105;0;1;0;0;5;0
4313656;3;2;1;2;3;0
1300839;0;0;0;0;0;0
1722081;1;1;1;0;8;0
4103107;1;1;0;0;1;0
5102793;1;0;2;0;0;0
2612802;0;4;0;0;4;0
4217006;1;0;2;0;2;0
2916203;0;4;1;0;1;0
2610301;2;0;0;0;10;0
2804102;1;0;1;2;1;0
2901809;2;0;0;0;0;0
5103056;0;4;2;0;1;0
4213401;0;1;2;0;7;0
5106828;1;4;2;0;1;0
4105300;0;1;0;0;21;0
3109709;1;0;0;0;0;0
2400109;2;0;1;2;3;0
3556107;1;0;1;1;1;0
2105203;0;5;1;0;2;0
2515104;2;6;0;0;1;0
2706000;1;3;0;0;1;0
3535002;0;1;0;1;2;0
4105607;2;5;1;0;4;0
2100402;0;0;0;0;0;0
2201101;0;1;0;0;2;0
2904407;0;0;0;2;0;0
4322533;0;0;5;1;3;0
2409100;1;1;0;0;3;0
3203353;3;2;0;0;1;0
2205003;0;0;1;0;3;0
5204706;0;1;0;0;6;0
3102902;0;0;0;0;0;0
2204303;0;0;0;0;3;0
2603306;2;0;0;0;1;0
2614303;0;3;0;0;0;0
4302006;3;3;3;1;1;0
2921054;1;0;1;0;0;0
2904209;0;0;1;1;3;0
3202504;1;1;0;0;6;0
4105102;4;3;0;0;2;0
2511509;2;3;3;0;2;0
2929750;4;1;0;2;1;0
5105176;1;2;1;0;5;0
3513900;0;0;0;0;2;0
4317707;0;6;11;1;1;0
4108007;1;9;0;0;0;0
2919603;0;3;1;0;1;0
4119103;0;3;3;0;1;0
2612000;0;3;0;1;0;0
4117057;3;3;1;0;7;0
2611200;1;2;0;0;0;0
3551405;0;3;1;2;2;0
2112852;0;0;1;0;2;0
5207402;0;4;0;0;2;0
5217203;1;1;0;0;3;0
5219803;1;3;0;0;2;0
3204955;1;2;0;1;2;0
4110078;0;2;1;1;13;0
3120201;0;0;2;0;2;0
3527603;0;0;0;0;4;0
5108055;0;2;1;2;6;0
3519055;0;0;1;0;1;0
4102307;0;2;0;2;6;0
2310407;3;3;0;0;2;0
3541901;0;1;0;0;1;0
3504404;0;1;2;0;2;0
3204401;0;1;0;0;9;0
2305332;1;2;1;2;4;0
3157708;2;3;0;0;4;0
4124707;1;2;1;0;1;0
2305654;3;0;2;0;1;0
3152170;2;2;1;0;3;0
2706448;1;6;0;0;1;0
2506707;0;0;0;2;1;0
2601508;1;7;2;0;1;0
2910107;0;0;0;0;2;0
3168507;0;0;0;0;1;0
3552601;0;1;2;0;1;0
3111804;0;0;0;0;4;0
1502608;0;1;0;0;1;0
2414209;0;2;0;0;1;0
2106102;0;0;0;0;5;0
2506103;1;1;0;0;0;0
2802403;0;1;1;1;2;0
2101103;0;0;0;0;1;0
2806602;1;6;1;0;3;0
2407708;1;3;0;0;0;0
2904803;0;1;0;0;0;0
2106003;0;0;0;0;6;0
3300225;2;0;0;0;2;0
2605509;0;1;0;0;4;0
5105200;0;3;0;0;3;0
2930907;0;0;1;1;0;0
3149101;1;1;1;0;2;0
4128401;2;1;1;0;1;0
4302402;0;0;0;0;0;0
4311106;0;0;1;1;2;0
3111309;2;0;0;0;0;0
5104609;1;3;0;0;6;0
2707602;1;6;0;0;1;0
1722107;1;0;0;0;2;0
2309102;1;0;0;0;2;0
3130507;0;3;3;0;3;0
4123857;1;1;1;1;2;0
2607950;1;4;0;0;1;0
4302303;3;0;2;4;2;0
5213004;1;2;0;2;0;0
4125001;0;5;1;0;5;0
2906857;0;2;1;0;2;0
2301406;2;3;0;1;3;0
4122503;0;2;0;0;2;0
1716505;2;3;0;1;2;0
2109205;1;1;0;0;0;0
2400802;0;0;0;1;3;0
2901700;1;1;0;2;5;0
2902054;0;3;0;0;0;0
2401800;0;2;0;0;3;0
5207808;0;0;0;0;1;0
2100154;0;1;0;1;0;0
2309805;0;4;1;2;1;0
5106109;0;4;0;1;6;0
4304689;0;0;3;0;0;0
1101500;1;3;1;1;2;0
5106158;3;8;1;0;4;0
2104107;0;0;0;1;0;0
2110237;0;1;1;0;2;0
4207205;1;0;0;0;1;0
3127602;0;2;1;0;1;0
3170008;0;0;0;1;1;0
3201704;0;0;0;1;8;0
5003751;2;3;1;0;2;0
3162450;0;3;0;0;0;0
3202652;1;3;0;0;2;0
4121000;2;5;0;1;3;0
2508604;2;8;1;0;3;0
2208106;1;2;1;0;2;0
4203303;2;3;1;0;3;0
3139805;2;0;1;0;3;0
2612471;2;6;3;1;0;0
3525508;2;2;0;2;6;0
3532009;0;2;0;5;0;0
3200169;0;4;0;0;2;0
4118006;0;2;1;0;4;0
3160306;1;0;0;0;0;0
2606903;1;2;0;0;5;0
2603926;0;8;1;0;1;0
2510907;0;2;0;1;1;0
4302352;0;0;2;0;5;0
3132305;1;3;0;0;2;0
3510708;1;0;1;3;4;0
2902658;0;0;1;1;1;0
4127858;1;1;1;0;7;0
5002308;3;2;0;0;5;0
2413904;0;3;0;1;3;0
3113909;0;1;1;0;5;0
4209706;0;0;0;0;2;0
2929800;0;0;0;0;3;0
4218806;0;1;2;0;1;0
3133204;0;0;0;0;2;0
4116703;0;5;1;1;1;0
4112702;1;2;1;0;2;0
1101302;2;1;0;2;0;0
4316451;1;1;2;1;2;0
3155504;1;2;0;0;6;0
1304260;0;4;0;0;0;0
2208502;1;0;0;1;1;0
3201159;0;3;0;0;2;0
2926905;0;0;0;0;3;0
2104651;1;2;0;0;3;0
5214838;1;2;0;3;3;0
2409308;0;4;0;0;1;0
2513109;1;1;1;1;0;0
2111722;0;0;0;1;0;0
2914307;3;0;0;0;1;0
2311009;0;1;3;0;3;0
2601805;1;4;0;0;3;0
2310100;1;5;2;0;1;0
5105580;2;3;1;0;2;0
2305704;2;2;1;0;4;0
2111532;0;0;0;0;0;0
2703759;0;0;0;1;0;0
3529807;1;1;1;0;4;0
3170057;1;2;0;1;14;0
2803906;2;3;2;0;0;0
2101772;0;0;0;2;0;0
2930758;1;1;0;0;0;0
2926103;0;0;0;0;2;0
2705606;1;1;0;0;6;0
1709005;1;2;0;1;4;0
5207907;5;1;0;0;2;0
3539400;0;1;0;1;7;0
4312708;0;5;1;1;0;0
2210805;0;0;0;0;1;0
2104909;1;1;0;0;1;0
3550803;0;1;3;0;2;0
2405702;1;0;0;0;2;0
3557204;1;1;1;0;1;0
4312500;2;2;2;0;5;0
5106216;2;1;0;0;0;0
2608602;1;1;1;0;0;0
3134707;1;0;0;0;1;0
3542909;0;0;1;0;5;0
5003454;0;3;0;0;0;0
2110906;0;0;0;0;0;0
3102100;2;0;0;0;0;0
2404606;0;1;1;0;2;0
3102803;0;1;2;0;1;0
3522901;0;0;2;1;5;0
3129707;1;1;0;0;2;0
4211504;1;1;0;0;2;0
4111902;2;6;2;0;2;0
3509908;3;1;1;0;2;0
2609204;1;6;0;0;3;0
3204500;7;2;0;2;8;0
2922052;0;1;1;0;1;0
3514502;0;0;0;0;2;0
1502855;1;0;0;0;0;0
3137403;0;0;1;0;2;0
4126678;0;4;0;0;4;0
3106507;0;0;2;0;0;0
2400703;1;1;0;0;4;0
2111029;1;0;0;1;1;0
2919405;0;0;0;3;1;0
4306205;0;0;1;0;1;0
4112504;0;2;0;0;0;0
2702801;0;5;0;0;1;0
2312601;2;3;1;1;2;0
2930600;1;0;0;0;0;0
5006358;0;4;4;1;0;0
4207106;1;1;0;0;2;0
2412302;0;0;3;0;2;0
4308102;0;0;0;0;6;0
2922656;1;2;0;2;1;0
3132206;1;1;2;1;10;0
2404309;2;2;1;0;0;0
2404507;0;1;2;0;4;0
2604403;0;3;0;0;1;0
1506112;0;0;0;0;0;0
5209903;2;7;0;0;2;0
1600808;0;0;0;0;0;0
4323804;0;0;2;0;3;0
4123907;1;1;1;0;4;0
2604809;1;1;0;0;1;0
2107209;1;0;1;1;0;0
2921807;0;0;2;0;0;0
2933455;1;0;0;3;0;0
2509404;0;2;1;0;0;0
2905503;0;1;0;0;0;0
3202603;0;0;1;0;6;0
2922607;3;0;1;0;0;0
2602704;0;6;1;0;0;0
1200013;0;4;1;0;0;0
5222005;0;1;2;0;2;0
2105153;0;0;2;0;0;0
1600709;3;1;0;1;0;0
2103158;0;0;0;1;1;0
4301909;1;2;0;2;1;0
2103752;1;1;2;1;0;0
2920452;1;0;0;0;1;0
2930766;0;1;0;0;0;0
3301157;0;5;0;3;3;0
3110707;0;0;1;0;2;0
4116109;2;0;0;0;5;0
3140506;0;0;0;1;7;0
2303907;1;2;0;0;5;0
1713304;2;2;1;1;2;0
4301206;0;2;4;0;3;0
2500908;1;4;1;0;1;0
4102505;2;2;1;0;1;0
1100700;0;15;0;0;1;0
4305454;2;3;0;5;0;0
3141009;1;0;0;0;4;0
2916906;2;0;1;0;1;0
1505635;0;2;0;0;1;0
3556008;0;0;0;0;1;0
3101003;0;0;0;0;0;0
2614709;2;0;0;0;6;0
3553609;1;0;0;0;1;0
1300904;0;1;0;2;0;0
2601300;0;2;0;0;0;0
4314506;1;1;2;0;0;0
2924702;1;0;0;0;0;0
3304128;0;0;1;1;3;0
3541703;0;1;0;0;1;0
2308377;0;4;1;1;4;0
2931707;2;3;0;1;0;0
3145000;2;2;0;1;5;0
4111407;0;2;0;1;3;0
1100379;0;5;2;0;1;0
4300802;0;0;1;0;3;0
2910008;1;1;1;0;0;0
3135506;0;2;0;1;1;0
3516002;0;0;0;1;6;0
2303931;4;3;0;1;1;0
2807501;1;4;0;0;1;0
2313906;1;2;0;0;2;0
3553955;0;1;1;0;5;0
2509206;2;1;0;0;1;0
2305266;0;3;0;0;2;0
2512408;0;3;1;0;2;0
2401206;1;1;0;2;0;0
2803401;0;7;0;0;4;0
3117702;1;0;0;0;3;0
4104451;1;5;0;0;5;0
2806305;2;4;0;0;6;0
2515500;0;2;1;0;3;0
4113908;0;1;0;0;0;0
1101708;2;4;0;0;0;0
2304509;2;0;0;0;5;0
2414605;0;1;2;0;0;0
4217600;1;0;1;1;1;0
4206009;1;0;1;0;2;0
3536307;0;0;0;3;3;0
3551801;2;0;0;0;3;0
2926707;1;1;0;0;3;0
2612703;3;8;0;0;2;0
5107065;2;1;0;2;5;0
3142007;1;3;0;0;6;0
1507805;1;2;0;0;2;0
2708956;4;3;1;0;1;0
2929057;2;5;1;0;1;0
3104601;1;1;0;2;0;0
2915106;1;2;0;0;1;0
2615508;0;2;0;0;1;0
3143005;0;0;3;0;8;0
4117107;1;1;0;0;3;0
2933158;0;0;0;0;0;0
2308351;2;5;1;0;1;0
3538204;2;1;0;0;4;0
2502805;0;6;1;0;2;0
4123808;0;0;1;1;6;0
2804904;1;1;0;0;2;0
1507508;1;9;0;2;4;0
4114500;1;3;0;1;5;0
2609808;0;4;0;1;6;0
2107456;1;0;0;0;1;0
2911857;0;0;1;0;1;0
3140159;0;3;0;2;1;0
2915353;1;4;0;0;1;0
2906600;1;0;1;1;5;0
3534906;0;1;0;0;4;0
3301801;1;1;0;0;1;0
2203305;0;0;0;0;2;0
2909703;0;0;0;7;1;0
5204300;0;1;0;0;3;0
4305207;0;0;1;0;8;0
4211603;1;0;0;0;1;0
3100302;0;1;0;4;2;0
3528809;1;1;0;0;1;0
2913457;3;1;0;1;2;0
2928059;0;11;0;1;0;0
3300936;1;3;1;0;2;0
2102556;0;0;0;0;3;0
2612554;2;4;0;0;1;0
5214002;0;1;0;1;3;0
4101705;1;1;1;0;5;0
1508357;0;1;0;0;1;0
2409902;2;4;0;0;2;0
3140803;0;1;0;0;3;0
2611408;0;7;0;0;0;0
2927309;2;2;0;0;3;0
2801504;2;2;0;0;3;0
2405603;1;2;2;0;2;0
2400505;1;6;1;0;2;0
4121901;1;1;1;0;6;0
3541208;0;1;0;0;0;0
2500502;1;1;0;1;1;0
2612455;0;8;0;0;3;0
2902401;1;4;0;0;1;0
2609105;0;0;0;0;1;0
3170529;0;1;0;0;1;0
4301107;0;1;1;1;5;0
2903235;2;0;0;0;2;0
3203304;0;6;0;1;4;0
2704807;1;1;1;0;3;0
3171600;0;0;0;3;1;0
4118808;0;4;0;0;3;0
2932408;0;4;1;0;2;0
5002605;0;4;0;0;7;0
2804201;1;5;0;0;4;0
1501600;0;0;0;0;0;0
3110301;1;1;4;0;2;0
2909406;3;0;1;4;0;0
2210508;1;0;0;0;8;0
2905156;0;0;1;0;1;0
3156007;1;4;1;0;1;0
3506706;1;1;1;0;2;0
2200301;0;1;1;0;1;0
2917409;1;0;0;0;1;0
2925709;1;1;0;2;0;0
3106903;0;0;1;0;2;0
4119806;0;1;5;0;9;0
3133402;2;1;0;0;2;0
4122156;3;6;1;0;0;0
3520905;1;0;1;0;3;0
4100608;1;0;0;0;1;0
4108502;6;5;0;0;6;0
1505007;0;2;0;1;1;0
4302907;2;1;0;0;0;0
1100080;1;6;4;0;2;0
2103257;1;1;0;1;1;0
4216701;1;2;3;0;0;0
5209952;0;0;0;0;2;0
4123006;1;1;5;0;8;0
2308203;0;2;0;0;4;0
2904001;1;1;0;0;1;0
4125100;1;2;1;0;2;0
2608305;2;9;0;0;7;0
4104709;1;2;0;1;6;0
3102001;1;0;0;0;4;0
4321402;0;4;6;1;4;0
2306009;0;3;1;0;3;0
3104304;3;1;0;0;3;0
2516102;1;1;3;0;3;0
2902005;1;2;0;0;3;0
2207504;0;1;0;0;2;0
2925600;0;4;0;0;1;0
3114105;0;0;0;0;5;0
2924058;0;0;0;1;1;0
2600609;0;4;0;0;2;0
3546009;1;0;0;0;1;0
2604155;0;3;0;0;6;0
3123205;0;2;3;2;0;0
2933059;0;1;0;0;0;0
2106631;0;0;0;0;1;0
2108405;0;0;0;0;1;0
3142205;2;0;1;0;1;0
2411403;2;1;0;0;2;0
4127965;0;1;3;0;9;0
2205409;1;5;0;0;3;0
2110278;0;1;0;0;3;0
3109501;3;0;3;0;2;0
5221700;3;6;1;0;7;0
3205176;1;5;2;1;2;0
2902500;1;0;0;2;0;0
4204509;1;0;1;0;4;0
2404705;0;4;0;0;5;0
2506400;0;1;0;0;1;0
2707206;1;4;0;0;2;0
3128105;2;0;0;0;3;0
2802304;1;3;0;0;5;0
2607703;3;2;0;0;1;0
4115408;0;1;1;0;2;0
1400175;2;5;4;0;4;0
4107504;2;1;1;0;6;0
4107009;2;6;0;0;6;0
2300903;3;1;0;3;2;0
2918753;0;0;0;1;0;0
5104203;1;3;0;1;4;0
2100808;0;0;1;0;4;0
2612901;1;2;2;0;2;0
2507309;1;1;0;0;4;0
2410108;0;3;0;0;3;0
2109403;2;1;0;0;0;0
3200300;3;2;2;0;7;0
2901304;1;0;2;2;3;0
4114005;0;3;0;0;4;0
2608057;1;2;0;1;3;0
4317806;0;0;1;0;2;0
2100873;0;0;1;0;5;0
3549953;2;2;0;1;9;0
1301654;0;0;0;0;0;0
5209200;0;1;0;0;1;0
2406502;0;0;0;0;4;0
2903003;0;2;0;0;0;0
3133006;0;1;1;2;5;0
3127008;1;1;2;1;3;0
3302056;2;0;1;1;3;0
5003157;0;10;7;0;4;0
2106375;0;2;1;0;1;0
2901403;0;0;0;1;0;0
4306007;0;1;5;0;2;0
1300029;0;2;0;0;1;0
1101401;3;8;1;0;0;0
2616506;2;6;0;0;2;0
4122008;2;1;0;0;2;0
2929008;0;3;2;0;3;0
2309003;1;0;1;0;1;0
1503754;0;3;0;0;0;0
2516607;0;1;2;0;0;0
3538501;3;3;1;0;0;0
2409803;0;3;0;0;4;0
2918308;2;3;0;1;4;0
2918209;2;0;0;0;1;0
3125705;2;1;1;0;5;0
3202702;4;3;1;0;2;0
3521309;1;3;0;0;1;0
3155702;0;0;0;1;0;0
4110508;1;1;0;1;1;0
2516706;1;5;0;2;1;0
2501609;0;4;0;0;2;0
2912509;1;0;0;1;2;0
5105606;1;6;1;0;5;0
2414001;0;3;2;4;2;0
3133105;0;0;0;2;2;0
3146909;0;3;2;0;1;0
4121505;1;4;1;0;2;0
2210706;0;2;1;0;3;0
4120002;0;3;0;0;1;0
2903276;2;0;0;1;2;0
3201001;4;6;1;2;7;0
3154903;0;1;0;0;11;0
3504206;0;1;0;1;1;0
3111507;0;2;0;1;3;0
3112703;0;0;0;0;2;0
3139904;0;1;0;0;3;0
2106805;1;0;0;0;0;0
3108552;1;1;0;0;1;0
1200351;0;1;0;0;0;0
2700508;2;5;0;0;4;0
3123908;0;1;1;1;5;0
4320404;2;0;1;1;0;0
2309201;1;4;1;1;7;0
3203346;1;4;1;0;10;0
3555109;0;2;0;0;9;0
2926509;1;0;0;0;4;0
2904308;1;1;0;0;4;0
4320701;0;3;6;1;5;0
2110302;1;0;0;0;3;0
2605806;3;1;0;0;0;0
3168408;4;2;1;0;5;0
4202453;1;1;0;0;1;0
2105351;1;4;0;0;1;0
5215306;0;1;2;0;2;0
5102603;0;1;0;0;1;0
2909109;0;1;0;2;3;0
2609303;1;2;0;0;4;0
3545605;0;0;1;0;3;0
3550902;2;1;0;0;6;0
4209607;0;1;0;0;3;0
4317905;0;1;5;0;2;0
4306502;0;0;2;1;0;0
2920403;2;2;1;0;2;0
1200427;0;3;0;0;0;0
5005806;2;2;1;0;3;1
3158201;2;0;0;2;5;0
3203809;1;2;0;0;7;0
3149804;4;1;1;0;4;0
3134004;0;0;0;0;0;0
2313559;0;2;1;0;2;0
2901353;2;2;1;0;2;0
5000203;2;7;1;1;7;0
2103554;0;1;0;0;1;0
3104700;0;1;2;0;1;0
2302057;1;0;0;0;1;0
5105507;2;1;1;1;4;0
2203503;1;1;1;0;5;0
2108058;0;0;0;0;1;0
2916856;1;9;0;0;11;0
3507407;1;2;1;0;2;0
4127601;1;4;1;4;14;0
2608404;0;2;0;0;1;0
3522802;1;0;2;1;1;0
3521903;0;1;0;0;5;0
3518503;1;0;2;0;3;0
4109302;0;5;4;0;13;0
3535408;0;3;2;0;4;0
2516904;0;1;0;0;6;0
3120805;0;0;2;0;2;0
3112000;0;0;1;0;1;0
4126801;2;0;0;0;3;0
2708907;0;5;0;1;9;0
3504602;1;0;0;0;2;0
2920908;0;2;0;2;15;0
3514809;0;3;0;1;0;0
1504976;1;10;0;0;4;0
2900306;3;4;0;0;2;0
3108909;1;0;1;0;1;0
4103453;0;0;3;0;3;0
4210605;1;0;0;0;8;0
3552700;1;2;1;0;3;0
2513406;1;0;0;0;9;0
1303205;2;4;0;1;3;0
4205803;2;0;0;0;5;0
2706505;5;5;0;0;1;0
4208450;2;4;1;0;3;0
2102358;0;0;0;0;0;0
4204558;1;1;1;0;1;0
1400308;1;6;0;3;1;0
4213708;0;0;3;0;18;0
4205001;2;2;1;1;3;0
2926806;0;0;0;0;0;0
2304459;2;0;0;0;2;0
2102077;0;1;0;0;0;0
3300902;2;2;0;1;3;0
5007935;2;0;1;0;7;0
2904050;1;2;0;1;0;0
2903607;2;3;0;0;0;0
2931608;1;5;0;0;1;0
2204709;0;2;3;0;8;0
4117800;2;2;1;0;2;0
5004304;0;7;0;1;6;0
1200807;3;5;1;0;1;0
4214003;2;0;2;0;2;0
3305703;0;1;0;0;3;0
3108404;2;0;0;0;0;0
2915007;2;0;1;1;3;0
2101251;1;3;0;0;20;0
2516508;1;2;1;0;3;0
3136009;0;4;0;0;0;0
3133758;0;2;0;0;0;0
2100832;0;0;1;1;3;0
4104600;1;4;1;0;11;0
1300680;1;2;0;0;0;0
4110607;0;7;1;0;5;0
4104428;0;4;2;0;9;0
5103379;1;3;1;0;2;0
2311355;0;0;0;0;10;0
5105903;1;3;0;0;11;0
2615706;2;0;0;0;2;0
3157906;0;1;0;1;1;0
3127800;1;1;0;1;7;0
3538105;0;4;0;0;2;0
2304657;1;0;1;0;2;0
1720903;0;4;1;0;2;0
2923050;1;3;0;0;0;0
2918506;0;1;0;0;1;0
1507409;0;0;1;0;8;0
2927606;1;3;0;0;9;0
2311108;0;2;0;0;2;0
2911402;0;3;0;0;1;0
4102802;2;1;1;0;3;0
3303104;0;0;0;0;1;0
3511706;0;0;1;2;5;0
2104206;2;2;1;2;0;0
1200252;1;2;1;0;2;0
2504801;0;1;1;4;0;0
2703007;1;6;0;0;3;0
2106409;2;1;0;0;2;0
1300201;1;1;0;0;0;0
4204251;0;3;0;0;0;0
3116100;0;0;0;0;1;0
2915205;1;4;0;0;0;0
3100609;0;0;0;1;1;0
2913408;0;0;0;2;4;0
1200336;1;0;0;1;2;0
4127304;1;3;2;0;4;0
4307500;1;0;1;2;0;0
3102308;1;1;0;0;1;0
3112604;1;3;0;0;4;0
1501576;0;6;1;0;5;0
2612307;0;4;0;0;2;0
4217402;0;0;0;0;0;0
3515400;3;1;0;0;0;0
2913804;1;0;0;1;2;0
2300150;1;5;1;2;0;0
3153905;0;0;0;2;0;0
5101258;0;2;2;0;7;0
5101902;0;7;0;0;11;0
3107802;0;2;0;4;0;0
5006903;2;2;0;1;0;0
4316600;4;0;1;0;5;0
2905404;1;3;1;0;0;1
3145109;0;1;0;0;2;0
4103909;0;4;0;0;6;0
2930402;1;0;1;3;2;0
4208401;1;0;0;0;2;0
2903706;2;2;0;0;2;0
2105906;0;3;1;0;2;0
3508108;3;2;0;0;1;0
2105609;1;0;1;0;2;0
3110905;1;1;1;1;8;0
2105476;0;3;1;0;0;0
3540804;0;0;0;0;2;0
2311959;0;1;0;1;5;0
2511301;0;0;0;1;7;0
2310902;0;1;0;0;3;0
3523305;0;4;0;1;4;0
1300631;2;1;0;0;0;0
3551900;0;1;1;0;3;0
2913002;0;0;2;0;4;0
3523602;2;0;5;0;7;0
3511607;1;0;0;0;9;0
3162807;0;0;1;1;4;0
3147600;2;0;0;0;6;0
3501004;1;2;0;0;2;0
2608701;1;1;0;0;0;0
2924504;0;0;0;0;1;0
3545001;3;1;1;0;4;0
4126504;1;4;0;0;5;0
5100300;0;7;2;2;8;0
3152402;1;6;0;0;3;0
2705200;0;12;0;0;3;0
1501725;0;2;0;1;4;0
2607802;0;8;0;1;2;0
3537008;1;1;2;0;5;0
2900355;1;3;0;0;1;0
3156809;1;3;2;3;2;0
4116208;5;6;0;0;12;0
3515152;2;3;0;1;0;0
